damageDealtToTurrets,neutralMinionsKilledTeamJungle,quadraKills,magicalDamageTaken,season,firstTowerKill,firstInhibitorKill,perk2Var2,firstTowerAssist,perk2,role,win,unrealKills,perk3,doubleKills,item2,item5,lane,largestCriticalStrike,totalDamageDealt,perk2Var3,playerScore7,perk0Var1,damageDealtToObjectives,neutralMinionsKilledEnemyJungle,tripleKills,magicDamageDealt,totalTimeCrowdControlDealt,totalMinionsKilled,trueDamageTaken,totalUnitsHealed,perk0,playerScore6,timestamp,firstBloodAssist,trueDamageDealt,perk2Var1,perk1Var2,champion,killingSprees,perk4,gameId,perk5,visionScore,assists,perk1Var1,perk5Var3,magicDamageDealtToChampions,perk0Var3,champLevel,firstInhibitorAssist,item3,perk5Var1,perk3Var1,physicalDamageDealt,participantId,perk0Var2,longestTimeSpentLiving,playerScore4,largestMultiKill,item4,totalPlayerScore,queue,objectivePlayerScore,firstBloodKill,totalDamageTaken,item1,playerScore9,timeCCingOthers,item6,inhibitorKills,damageSelfMitigated,playerScore2,wardsPlaced,goldSpent,pentaKills,playerScore8,perk3Var3,physicalDamageTaken,perk4Var3,perk1Var3,visionWardsBoughtInGame,totalDamageDealtToChampions,physicalDamageDealtToChampions,perk3Var2,playerScore3,playerScore5,playerScore0,perk4Var1,totalHeal,goldEarned,perk1,sightWardsBoughtInGame,playerScore1,neutralMinionsKilled,item0,perkSubStyle,perkPrimaryStyle,combatPlayerScore,kills,perk4Var2,deaths,trueDamageDealtToChampions,wardsKilled,largestKillingSpree,totalScoreRank,platformId,perk5Var2,turretKills
5297,0,0,8638,11,False,False,50,True,9104,DUO_SUPPORT,True,0,8014,0,3153,0,NONE,442,52452,0,0,400,5297,5,0,636,68,69,228,1,8010,0,1531037402066,False,4733,16,0,67,0,8135,2821883409,8143,20,4,348,0,636,0,14,False,3006,387,145,47082,5,0,473,0,1,0,0,900,0,False,14014,3046,0,12,3340,2,4938,0,11,11100,0,0,0,5146,0,0,0,10032,7124,0,0,0,0,4,925,11447,9111,0,0,5,3072,8100,8000,0,3,0,7,2271,0,0,0,NA1,0,1
6197,4,0,17115,11,False,False,0,False,9104,SOLO,False,0,8014,2,2420,3087,TOP,715,104472,0,0,594,13410,1,0,12433,191,80,467,1,8010,0,1531035887689,False,2428,9,0,254,3,8135,2821870849,8143,10,6,663,0,1682,0,16,False,3006,1285,720,89610,7,0,191,0,2,3075,0,900,0,False,28087,3153,0,31,3340,0,14442,0,4,14800,0,0,0,10504,0,0,0,23322,19211,0,0,0,0,5,2166,15711,9111,0,0,21,3031,8100,8000,0,14,0,13,2428,0,5,0,NA1,0,3
2664,4,0,17932,11,False,False,0,False,8234,NONE,False,0,8236,0,3146,0,JUNGLE,0,88508,0,0,1380,2664,0,0,81699,4844,96,601,1,8214,0,1530964551011,False,0,43,0,55,1,9111,2821310831,8014,7,15,1032,0,16869,0,16,False,3151,339,24,6809,10,0,343,0,1,3116,0,900,0,False,23200,3157,0,3,3340,0,10572,0,5,13150,0,0,0,4666,0,0,0,18084,1215,0,0,0,0,822,2152,13712,8224,0,0,8,3020,8000,8200,0,6,0,12,0,0,3,0,NA1,0,0
5685,0,0,5910,11,False,False,20,False,9104,SOLO,True,0,8014,2,3157,1058,TOP,0,106391,0,0,574,6170,1,0,101356,508,118,1134,1,8010,0,1530958027542,False,1953,12,0,63,1,8135,2821286389,8143,16,8,355,0,25939,0,16,False,3285,445,574,3080,9,0,166,0,2,3116,0,900,0,False,17751,3020,0,32,3340,0,6434,0,9,12800,0,0,0,10706,0,0,0,28860,967,0,0,0,0,5,1552,15028,9111,0,0,2,1058,8100,8000,0,7,0,11,1953,1,2,0,NA1,0,3
11499,8,0,17268,11,True,False,20,False,9104,SOLO,True,0,8014,2,3111,3072,MID,735,142464,0,0,450,27530,4,0,552,543,121,92,1,8010,0,1530955364233,False,8139,10,0,29,2,8135,2821274793,8143,20,6,669,0,552,0,20,False,3085,1102,549,133772,8,0,422,0,2,3156,0,900,0,False,24645,3153,0,14,3340,2,13937,0,9,18050,0,0,0,7285,0,0,0,25568,20582,0,0,0,0,5,1682,19250,9111,0,0,24,3031,8100,8000,0,14,0,9,4432,0,6,0,NA1,0,4
14214,4,0,16439,11,False,False,30,False,9104,DUO_CARRY,True,0,8014,0,3153,1038,TOP,817,150098,0,0,1244,24795,0,0,20214,212,145,3021,1,8010,0,1530680749069,False,13056,15,0,77,2,8135,2819080832,8139,12,8,982,0,1815,0,21,True,3111,873,550,116827,5,0,302,0,1,3046,0,900,0,False,33634,3087,0,16,3340,3,23799,0,7,15400,0,0,0,14174,0,0,0,22836,16953,0,0,0,0,4,6228,17311,9111,0,0,8,3031,8100,8000,0,7,0,10,4067,0,3,0,NA1,0,3
1618,4,0,18846,11,False,False,0,False,8444,DUO_SUPPORT,False,0,8242,0,3111,3067,TOP,0,47248,0,0,627,1618,0,0,36667,846,53,899,4,8439,0,1530679059067,False,272,1196,0,33,0,9105,2819053587,8014,10,8,513,0,6623,0,15,False,3075,134,17,10308,7,0,292,0,0,3211,0,900,0,False,31548,3194,0,40,3340,0,34130,0,6,9300,0,0,0,11803,0,0,0,8664,1849,0,0,0,0,22,912,10067,8463,0,0,4,1054,8000,8400,0,0,10,13,192,1,0,0,NA1,0,0
3618,0,0,12171,11,False,False,0,False,8234,DUO_SUPPORT,False,0,8236,0,2421,3151,NONE,0,90493,0,0,1222,3618,0,0,77080,774,119,0,1,8214,0,1530653721420,False,442,29,0,17,0,9111,2818734833,8014,3,1,741,0,22482,0,16,False,3115,390,8,12970,1,0,327,0,1,3135,0,900,0,False,20260,3111,0,50,3340,0,9188,0,2,10950,0,0,0,8088,0,0,0,24314,1832,0,0,0,0,473,319,12143,8224,0,0,0,1056,8000,8200,0,6,0,10,0,0,0,0,NA1,0,1
13756,0,0,9112,11,False,True,0,False,8234,DUO_SUPPORT,True,0,8236,0,2421,3020,NONE,0,101904,0,0,440,13756,4,0,93862,288,124,123,1,8229,0,1530648445701,False,1264,45,0,245,0,9111,2818679566,8014,14,5,785,0,8969,0,15,False,3100,173,8,6777,6,0,157,0,1,3135,0,900,0,False,21962,3152,0,7,3340,2,10541,0,7,11800,0,0,0,12726,0,0,0,10102,1013,0,0,0,0,508,2995,12729,8224,0,0,4,3108,8000,8200,0,4,0,11,120,0,0,0,NA1,0,4
3005,0,0,19809,11,False,False,0,False,8234,DUO_SUPPORT,True,0,8236,0,3111,1011,NONE,0,80219,0,0,1006,3005,0,0,58744,670,81,4303,1,8229,0,1530643135656,False,15616,20,0,31,2,9111,2818655699,8014,13,8,616,0,10649,0,16,False,3065,212,8,5859,6,0,406,0,1,3075,0,900,0,False,35860,3194,0,86,3340,0,38069,0,6,11100,0,0,0,11747,0,0,0,21073,2398,0,0,0,0,1938,4781,12637,8224,0,0,4,1054,8000,8200,0,6,0,8,8025,0,2,0,NA1,0,0
1782,6,0,4563,11,True,False,0,False,8234,NONE,True,0,8236,0,3020,0,JUNGLE,0,108289,0,0,1707,2954,9,0,106762,358,99,47,1,8229,0,1530590369911,False,143,16,0,101,1,9111,2818144053,8014,13,9,304,0,21978,0,13,True,3089,360,24,1383,10,0,299,0,1,3151,0,900,0,False,15685,3285,0,37,3340,0,5081,0,7,11500,0,0,0,11074,0,0,0,22429,308,0,0,0,0,549,712,12879,8224,0,0,20,1056,8000,8200,0,2,0,7,143,0,2,0,NA1,0,1
5800,0,0,6892,11,False,False,0,False,8234,DUO_SUPPORT,True,0,8236,1,1001,0,NONE,210,56799,0,0,333,5800,4,0,41237,386,59,0,1,8229,0,1530399840697,False,1499,33,0,35,2,9111,2816500628,8014,2,13,400,0,10936,0,11,False,3136,301,8,14062,6,0,255,0,2,0,0,900,0,False,9190,2033,0,17,3340,0,3387,0,1,5300,0,0,0,2298,0,0,0,16945,4510,0,0,0,0,2598,1774,10575,8224,0,0,4,3165,8000,8200,0,10,0,2,1499,0,5,0,NA1,0,3
9401,0,0,10395,11,False,False,40,False,9104,DUO,False,0,8014,5,3153,1053,NONE,0,88254,0,0,815,10357,1,0,3121,76,96,374,1,8010,0,1530398340338,False,2476,5,0,77,3,8135,2816475649,8139,5,5,1024,0,1299,0,13,False,3111,796,503,82655,1,0,156,0,2,3091,0,900,0,False,20057,3077,0,23,3340,1,17455,0,3,12600,0,0,0,9287,0,0,0,21150,17374,0,0,0,0,3,3423,14018,9111,0,0,8,3124,8100,8000,0,15,0,9,2476,0,5,0,NA1,0,3
687,4,0,30414,11,False,False,0,False,8234,SOLO,False,0,8236,2,3800,3111,TOP,0,149485,0,0,1214,1394,0,0,121368,1301,128,1388,1,8229,0,1530395757184,False,16612,45,0,31,4,8444,2816466137,8242,6,10,833,0,16690,0,20,False,3065,22,24,11505,2,0,219,0,2,3083,0,900,0,False,56001,3143,0,122,3340,0,53359,0,4,16200,0,0,0,24199,0,0,0,27819,3180,0,0,0,0,2602,4247,17404,8224,0,0,4,3742,8400,8200,0,15,0,9,7948,0,3,0,NA1,0,0
4557,78,0,7010,11,False,False,50,True,9104,NONE,True,0,8014,2,3153,3133,JUNGLE,0,198184,0,0,3228,22096,7,0,45467,73,100,1937,1,8010,0,1530083551558,False,9374,11,0,24,0,8135,2813444957,8143,0,5,804,0,5040,0,17,False,3047,615,484,143342,6,0,703,0,2,1053,0,470,0,False,29270,3124,0,19,3348,0,21647,0,,13250,0,0,0,20323,0,0,0,23887,12296,0,0,0,0,5,11218,14101,9111,0,0,86,1419,8100,8000,0,9,0,7,6549,,2,0,NA1,0,2
1290,,0,9084,11,True,False,0,False,8138,DUO_SUPPORT,True,0,8106,3,3111,0,NONE,0,45444,0,0,1624,1290,,1,1844,81,26,244,1,8112,0,1529992020713,False,755,18,0,238,3,9111,2812645281,8014,0,18,785,0,1220,0,16,True,3071,752,5,42845,7,0,202,0,3,0,0,450,0,False,14211,3142,0,6,2052,0,7651,0,,9900,0,0,0,4882,0,0,0,24987,23156,0,6,0,0,1907,1934,11674,8143,0,0,0,3147,8000,8100,0,13,0,7,610,,4,0,NA1,0,2
58,62,0,2810,11,False,False,30,False,9104,DUO_SUPPORT,False,0,8014,0,3124,0,NONE,0,99741,0,0,272,58,3,0,3558,0,48,857,1,8010,0,1529990644214,False,6210,11,0,11,0,8135,2812651238,8143,0,2,447,0,48,0,12,False,0,191,241,89972,4,0,345,0,1,0,0,470,0,False,20198,3006,0,0,3348,0,10186,0,,7175,0,0,0,16530,0,0,0,8607,6341,0,0,0,0,3,7964,7510,9111,0,0,65,1419,8100,8000,0,3,0,6,2217,,2,0,NA1,0,0
5551,69,0,7911,11,True,True,20,False,9104,NONE,True,0,8014,2,3144,1043,JUNGLE,0,174420,0,0,3688,5551,3,1,5708,1,116,1488,1,8010,0,1529912650355,False,14600,15,0,11,1,8135,2812198663,8143,0,5,926,0,284,0,16,False,3124,449,490,154111,4,0,363,0,3,3006,0,470,0,False,24746,2031,0,0,3348,1,13332,0,,9675,0,0,0,15346,0,0,0,27011,14031,0,0,0,0,5,10690,13329,9111,0,0,72,1419,8100,8000,0,9,0,6,12695,,5,0,NA1,0,3
2721,,0,18740,11,False,False,20,False,9104,DUO_SUPPORT,True,0,8014,2,3153,3006,MID,0,102356,0,0,3,2721,,0,39779,10,42,320,1,8008,0,1529835481138,False,18695,8,0,145,1,8135,2811705983,8143,0,26,1050,0,19789,0,18,True,3072,485,863,43882,6,50,239,0,2,1042,0,450,0,False,25453,3124,0,1,2052,0,11131,0,,14700,0,0,0,6393,0,0,0,31559,10744,0,15,0,0,5,5320,15666,9111,0,0,0,3285,8100,8000,0,11,0,11,1025,,3,0,NA1,0,2
4346,,0,6120,11,False,False,0,True,8210,DUO,True,0,8236,0,3048,0,NONE,0,60957,0,0,758,4346,,0,58445,85,62,613,1,8229,0,1529748293947,False,0,0,436,45,2,8009,2810929637,8014,0,14,250,0,14749,0,15,True,3089,433,8,2511,10,0,344,0,1,3802,0,450,0,False,8533,2031,0,47,2052,0,2098,0,,9350,0,0,0,1799,0,0,0,15244,495,0,0,0,0,4804,849,10911,8226,0,0,0,3020,8000,8200,0,8,167,4,0,,3,0,NA1,0,2
2072,75,0,14078,11,False,False,30,False,9104,NONE,False,0,8014,2,3153,3082,JUNGLE,0,221592,0,0,3028,2072,11,0,50833,112,126,2228,1,8010,0,1529653774208,False,8425,15,0,24,0,8135,2810451448,8143,0,6,946,0,7303,0,18,False,3124,839,579,162333,5,0,542,0,2,3091,0,470,0,False,44475,3111,0,26,3348,0,33595,0,,13775,0,0,0,28169,0,0,0,32445,18586,0,0,0,0,5,13357,14902,9111,0,0,86,1419,8100,8000,0,8,0,14,6555,,2,0,NA1,0,1
7469,66,0,3272,11,True,True,10,False,9104,SOLO,True,0,8014,2,3153,3101,MID,0,160604,0,0,705,15569,3,0,31321,1365,105,971,1,8010,0,1529567698791,False,7153,9,0,24,1,8135,2809820673,8143,0,3,747,0,2592,0,15,False,3124,423,280,122129,6,0,483,0,2,3006,0,470,0,False,21796,2031,0,13,3348,1,10351,0,,11475,0,0,0,17553,0,0,0,12464,7924,0,0,0,0,5,10333,13156,9111,0,0,70,1419,8100,8000,0,10,0,3,1948,,7,0,NA1,0,4
5066,63,0,3689,11,False,False,10,False,9104,NONE,True,0,8014,1,2031,1043,JUNGLE,0,131018,0,0,1223,13566,6,1,27424,41,55,1213,1,8010,0,1529561374459,False,5411,13,0,24,1,8135,2809690187,8143,0,5,538,0,3920,0,14,True,3124,513,441,98182,6,0,532,0,3,1053,0,470,0,True,22171,3111,0,11,3348,0,12707,0,,9075,0,0,0,17269,0,0,0,17679,10727,0,0,0,0,5,10323,11267,9111,0,0,70,1419,8100,8000,0,8,0,4,3031,,3,0,NA1,0,1
2662,,0,15717,11,True,True,0,False,8210,DUO_SUPPORT,True,0,8236,1,3152,0,MID,385,42263,0,0,1476,2662,,0,30065,245,23,193,1,8229,0,1529482216436,False,1599,20,280,35,0,9111,2809178342,8014,0,23,250,0,11072,0,18,False,3111,352,24,10599,8,0,156,0,2,1058,0,450,0,False,21794,3157,0,19,2052,2,13251,0,,11450,0,0,0,5884,0,0,0,18041,5470,0,9,0,0,1848,2480,12291,8226,0,0,0,3285,8000,8200,0,5,0,10,1499,,0,0,NA1,0,2
0,,0,4042,11,False,False,0,False,9104,DUO,False,0,8014,0,3916,0,NONE,0,18925,0,0,1,0,,0,14300,45,16,262,1,8008,0,1529481384505,False,0,0,0,268,0,8135,2809168105,8139,0,7,443,0,5730,0,10,False,0,364,281,4625,10,0,74,0,1,0,0,450,0,False,13189,3111,0,6,2052,0,5428,0,,5600,0,0,0,8884,0,0,0,8021,2290,0,0,0,0,4,1152,6202,9111,0,0,0,3115,8100,8000,0,2,0,10,0,,0,0,NA1,0,0
584,67,0,5092,11,False,False,10,False,9104,NONE,False,0,8014,0,3144,1042,JUNGLE,0,106132,0,0,172,584,5,0,4668,0,42,3100,1,8010,0,1529479626952,False,5484,12,0,11,0,8135,2809184261,8143,0,4,494,0,17,0,14,False,3124,263,156,95979,4,0,212,0,1,1042,0,470,0,False,25239,3111,0,0,3348,0,12924,0,,9275,0,0,0,17046,0,0,0,6877,5234,0,0,0,0,4,8194,9405,9111,0,0,72,1419,8100,8000,0,4,0,10,1625,,0,0,NA1,0,0
2038,,0,10742,11,False,False,0,True,9104,DUO_SUPPORT,True,0,8014,0,3144,0,NONE,0,49291,0,0,2,2038,,0,23207,108,54,807,4,8008,0,1529312149988,False,5145,8,0,25,0,8135,2807901753,8139,0,20,685,0,11614,0,15,False,3006,742,320,20938,10,20,259,0,1,3145,0,450,0,False,19573,3124,0,65,2052,0,14719,0,,9450,0,0,0,8023,0,0,0,16070,4455,0,0,0,0,5,5640,10880,9111,0,0,0,3091,8100,8000,0,3,0,8,0,,0,0,NA1,0,1
747,,0,18822,11,False,False,50,False,9104,DUO_SUPPORT,False,0,8014,2,3153,0,NONE,775,112457,0,0,1943,747,,1,5569,21,78,3205,1,8010,0,1529310570230,False,21365,7,0,11,1,8135,2807910196,8143,0,16,1556,0,1434,0,18,False,3087,882,868,85522,8,0,96,0,3,3091,0,450,0,False,35850,3124,0,3,2052,0,21071,0,,12950,0,0,0,13822,0,0,0,35401,22114,0,13,0,0,5,8253,13076,9111,0,0,0,3006,8100,8000,0,13,0,15,11852,,3,0,NA1,0,0
2069,,0,7999,11,False,True,0,True,8210,DUO_SUPPORT,True,0,8236,1,3157,0,NONE,206,26017,0,0,922,2069,,0,17923,172,16,1389,1,8229,0,1529309138544,False,1467,0,183,35,0,9111,2807888659,8014,0,16,250,0,7965,0,15,False,4010,273,8,6626,2,0,125,0,2,0,0,450,0,False,15432,4001,0,16,2052,1,6754,0,,10200,0,0,0,6043,0,0,0,13813,4416,0,11,0,0,1316,2038,10702,8226,0,0,0,3285,8000,8200,0,10,0,9,1432,,2,0,NA1,0,2
8050,41,0,988,11,False,True,40,False,9104,DUO_SUPPORT,True,0,8014,4,3144,1043,NONE,0,119939,0,0,1331,14904,2,1,4030,1,77,2060,1,8010,0,1529307745086,False,9581,8,0,11,3,8135,2807876637,8143,0,4,1002,0,242,0,14,False,3006,519,438,106328,1,0,214,0,3,3124,0,470,0,False,21181,2031,0,0,3348,2,9929,0,,9675,0,0,0,18131,0,0,0,20993,13684,0,0,0,0,5,7785,12027,9111,0,0,43,1419,8100,8000,0,14,0,7,7066,,4,0,NA1,0,4
5765,77,0,3409,11,True,True,10,False,9104,NONE,True,0,8014,0,3153,1042,JUNGLE,675,167091,0,0,643,5765,10,0,5774,16,66,369,1,8010,0,1529274344771,False,10937,14,0,11,0,8135,2807567443,8143,0,6,884,0,241,0,16,False,3006,539,359,150380,3,0,271,0,1,3086,0,470,0,True,29073,3124,0,2,3348,1,17458,0,,11975,0,0,0,25294,0,0,0,18928,11741,0,0,0,0,5,9897,13394,9111,0,0,87,1412,8100,8000,0,9,0,9,6946,,2,0,NA1,0,3
1465,,0,6162,11,True,True,0,False,8210,DUO,True,0,8236,1,3157,0,NONE,0,91258,0,0,2382,1465,,0,80878,140,95,928,1,8229,0,1529216740400,False,3306,0,380,74,0,8009,2807298818,8014,0,23,250,0,30903,0,18,False,3020,704,8,7073,6,0,252,0,2,3135,0,450,0,True,14277,3151,0,23,2052,1,5605,0,,13050,0,0,0,7186,0,0,0,33022,742,0,0,0,0,6076,947,13655,8226,0,0,0,3285,8000,8200,0,11,153,7,1376,,2,0,NA1,0,1
4476,4,2,4139,11,False,True,30,True,9104,DUO_SUPPORT,True,0,8014,6,3153,0,NONE,0,69107,0,0,927,4476,0,3,341,15,58,2000,1,8010,0,1529133056012,False,8295,5,0,11,3,8135,2806809879,8143,2,9,1970,0,269,0,10,False,3124,738,534,60470,3,0,402,0,5,1042,0,840,0,True,12559,3006,0,0,3340,1,4432,0,1,8400,1,0,0,6419,0,0,0,26897,19292,0,0,0,0,5,4679,10768,9111,0,0,8,1055,8100,8000,0,25,0,3,7334,0,10,0,NA1,0,1
8708,36,0,6930,11,False,False,40,False,9104,DUO_CARRY,False,0,8014,0,3153,3006,BOTTOM,746,281494,0,0,3093,15073,4,0,29630,32,269,1732,4,8005,0,1529127169687,False,3995,15,0,145,1,8135,2806764701,8143,22,13,1606,0,8523,1043,18,False,3085,701,573,247870,10,2050,745,0,1,3031,0,400,0,False,35423,3508,0,2,3340,0,23064,0,10,18400,0,0,0,26760,0,0,0,32835,20393,0,0,0,0,5,8628,20347,9111,0,0,44,3124,8100,8000,0,10,0,9,3919,0,3,0,NA1,0,2
244,0,0,9922,11,False,False,0,False,8444,SOLO,False,0,8242,0,3068,0,TOP,0,63893,0,0,741,244,0,0,36389,234,113,927,3,8437,0,1529124241246,False,2050,1192,0,98,0,8009,2806725480,9105,15,4,469,0,6412,0,13,False,3211,21,6,25453,9,691,522,0,1,3067,0,440,0,False,21448,3111,0,34,3340,0,25872,0,6,6500,0,0,0,10598,0,0,0,11006,4593,0,0,0,0,0,1725,6958,8463,0,0,4,1054,8000,8400,0,2,92,6,0,1,2,0,NA1,0,0
67,0,0,7144,11,False,,0,False,8210,DUO,False,0,8236,0,3157,0,MID,0,58107,0,0,640,436,0,0,44061,162,119,488,1,8229,0,1529122609306,False,0,0,223,74,0,9111,2806719095,8014,3,1,250,0,5937,0,12,,3111,91,24,14046,5,0,349,0,1,0,0,440,0,False,11505,3802,0,6,3340,0,4248,0,2,5800,0,0,0,3872,0,0,0,6896,959,0,0,0,0,144,144,5925,8226,0,0,0,1056,8000,8200,0,1,0,7,0,0,0,0,NA1,0,0
459,,0,14414,11,False,False,0,False,8210,DUO_SUPPORT,False,0,8236,1,2421,3111,MID,0,62659,0,0,2249,459,,0,57542,48,40,438,1,8229,0,1529046206807,False,0,0,794,4,1,9111,2806031763,8014,0,15,250,0,20141,0,17,False,3165,377,24,5116,6,0,256,0,2,1029,0,450,0,False,22331,3048,0,23,2052,0,12344,0,,11350,0,0,0,7479,0,0,0,21220,1078,0,0,0,0,1227,1574,12655,8226,0,0,0,4010,8000,8200,0,9,0,10,0,,3,0,NA1,0,0
1511,,0,9593,11,False,False,0,False,8210,DUO,False,0,8236,1,3048,0,TOP,0,52041,0,0,2471,1511,,0,43655,0,27,2412,4,8229,0,1528951896849,False,0,0,898,76,1,9111,2805474483,8014,0,15,250,0,24982,0,18,True,3089,581,24,8385,5,0,572,0,2,1058,0,450,0,False,17780,3020,0,0,2052,1,5829,0,,12600,0,0,0,5774,0,0,0,25935,952,0,0,0,0,934,4476,12952,8226,0,0,0,3285,8000,8200,0,8,0,6,0,,3,0,NA1,0,0
2906,,0,903,11,True,False,0,False,9104,DUO,True,0,8014,1,1001,0,NONE,438,26896,0,0,622,2906,,0,1137,33,36,292,2,8005,0,1528951029940,False,0,0,0,21,0,8135,2805471695,8139,0,5,232,0,240,142,10,True,1038,348,173,25759,5,480,271,0,2,1042,0,450,0,False,3725,0,0,1,2052,0,1350,0,,5500,0,0,0,2529,0,0,0,8014,7773,0,0,0,0,3,993,6609,9111,0,0,0,3508,8100,8000,0,3,0,2,0,,2,0,NA1,0,2
8141,0,0,2760,11,False,True,0,False,9104,DUO_CARRY,True,0,8014,0,3153,1038,BOTTOM,459,115688,0,0,1168,16380,3,0,5271,15,155,1257,2,8021,0,1528945159121,False,0,17,0,236,0,8135,2805389908,8143,16,8,172,0,1281,0,14,False,3094,163,102,110417,4,0,593,0,1,1038,0,420,0,False,17858,3006,0,2,3340,1,6958,0,8,10300,0,0,0,13841,0,0,0,8389,7108,0,0,0,0,4,3763,10874,9111,0,0,21,1055,8100,8000,0,1,0,6,0,0,0,0,NA1,0,3
0,5,0,4826,11,False,False,10,False,9104,DUO_CARRY,False,0,8014,0,3072,0,BOTTOM,373,99105,0,0,1875,200,0,0,1491,100,160,272,2,8005,0,1528943195422,False,2110,14,0,222,0,8135,2805382264,8139,11,4,177,0,605,486,12,False,1037,658,193,95503,4,1389,392,0,1,0,0,420,0,False,13258,3006,0,24,3340,0,6710,0,7,8875,0,0,0,8159,0,0,0,13600,12994,0,0,0,0,3,2053,8900,9111,0,0,5,3085,8100,8000,0,5,0,6,0,1,2,0,NA1,0,0
10985,8,0,12691,11,False,False,30,False,9104,DUO_CARRY,True,0,8014,1,3085,1037,BOTTOM,547,221409,0,0,1618,25332,0,0,26050,0,229,1000,5,8005,0,1528940169767,False,20133,16,0,145,1,8135,2805351128,8143,13,9,676,0,9165,459,17,False,3508,363,483,175226,5,1158,1089,0,2,1043,0,420,0,False,20724,3006,0,0,3340,0,13167,0,6,13075,0,0,0,7032,0,0,0,21492,11831,0,0,0,0,5,5028,16395,9111,0,0,16,3072,8100,8000,0,9,0,5,495,0,4,0,NA1,0,1
8480,4,0,15039,11,False,False,0,False,8234,DUO_CARRY,True,0,8236,0,3047,3285,BOTTOM,0,226230,0,0,2378,26620,0,0,172944,672,253,911,1,8229,0,1528867913451,False,4593,20,0,17,0,9104,2804671731,9111,18,17,24,0,29852,0,18,True,3151,2017,80,48692,8,0,373,0,1,3165,0,420,0,False,28469,3115,0,39,3340,1,14208,0,6,16550,0,0,0,12518,0,0,0,34791,3480,0,0,0,0,16,3827,18639,8275,0,0,20,3135,8000,8200,0,9,0,9,1458,3,2,0,NA1,0,3
5830,0,0,10443,11,False,False,0,False,8138,DUO_SUPPORT,True,0,8106,0,3026,3117,BOTTOM,0,116834,0,0,1252,5830,0,0,0,234,121,855,4,8112,0,1528864922985,False,17334,18,0,555,1,9111,2804633242,8014,13,7,467,0,0,0,16,True,3071,178,5,99500,8,0,1200,0,1,1053,0,420,0,False,23868,3147,0,29,3340,0,16695,0,4,11000,0,0,0,12569,0,0,0,16286,13530,0,0,0,0,1011,10975,13287,8143,0,0,0,3302,8000,8100,0,6,0,3,2755,4,3,0,NA1,0,1
13918,0,0,8035,11,True,True,40,False,9104,DUO_CARRY,True,0,8014,0,3006,0,BOTTOM,547,145497,0,0,1586,19755,8,0,9739,200,178,436,3,8021,0,1528862544354,False,1253,12,0,236,1,8135,2804605205,8143,17,10,1020,0,2739,0,14,False,3094,567,568,134505,4,0,1314,0,1,3031,0,420,0,True,17759,3153,0,3,3340,2,5751,0,8,12700,0,0,0,9288,0,0,0,17892,14813,0,0,0,0,5,7315,13944,9111,0,0,12,1038,8100,8000,0,9,0,2,339,0,7,0,NA1,0,4
1672,,0,7532,11,False,False,0,True,8138,DUO_SUPPORT,True,0,8106,1,3143,3082,NONE,0,37513,0,0,1580,1672,,0,2628,433,23,1819,1,8112,0,1528782706304,False,680,18,0,59,3,9111,2803873906,8014,0,33,718,0,1668,0,17,True,3065,449,5,34204,3,0,168,0,2,3076,0,450,0,True,25406,3047,0,25,2052,0,29886,0,,12250,0,0,0,16054,0,0,0,15949,13786,0,7,0,0,3374,4061,12858,8143,0,0,0,3071,8000,8100,0,15,0,9,495,,4,0,NA1,0,0
51,44,0,5296,11,False,,40,False,9104,NONE,False,0,8014,0,2031,0,JUNGLE,0,81186,0,0,718,51,3,0,37232,5352,55,2265,1,8010,0,1528781252009,False,3044,19,0,24,0,8135,2803867826,8143,0,1,119,0,2187,0,12,,3194,252,157,40909,6,0,276,0,1,0,0,470,0,True,20915,3047,0,16,3348,0,12248,0,,6550,0,0,0,13352,0,0,0,9827,5504,0,0,0,0,4,5741,6798,9111,0,0,47,1413,8100,8000,0,2,0,6,2134,,0,0,NA1,0,0
9201,0,0,2687,11,False,False,0,False,8210,DUO,True,0,8236,2,3135,0,NONE,0,115541,0,0,1373,9201,8,1,100967,236,136,0,1,8229,0,1528672080600,False,0,0,180,74,2,9111,2803112713,8014,1,7,250,0,28597,0,13,False,1026,819,8,14574,5,0,381,0,3,0,0,840,0,False,7466,3285,0,22,3340,0,2605,0,0,7200,0,0,0,4778,0,0,0,31426,2828,0,0,0,0,2132,2119,12449,8226,0,0,12,1056,8000,8200,0,18,0,2,0,0,10,0,NA1,0,3
8808,0,0,1349,11,True,True,0,False,8210,DUO,True,0,8236,4,1001,0,NONE,0,104581,0,0,1270,8808,0,0,89784,153,144,0,1,8229,0,1528438773733,False,0,0,595,74,1,9111,2801338778,8014,0,2,250,0,22052,0,13,False,3089,658,8,14796,5,0,0,0,2,1026,0,840,0,False,5872,3285,0,14,3340,1,1967,0,0,8450,0,0,0,4523,0,0,0,24891,2839,0,0,0,0,1314,1303,11336,8226,0,0,0,1056,8000,8200,0,20,0,0,0,0,20,0,NA1,0,3
